Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678034227	24558468749	16502606	226484119	1305826	297	8525682	12280688	0	173310428	33	227	23358458150	0	162723681	4096	81	5696
1678034229	24985518937	16786014	227836937	1318679	299	8588293	12342520	0	173370888	33	225	23761424390	0	164350889	4096	81	5750
1678034231	25423157461	17076564	229312797	1332923	301	8612008	12365744	0	173392436	33	227	24179001338	0	166034186	4096	82	5805
1678034233	25803807806	17329338	230858117	1345509	303	8668016	12420988	0	173448244	33	226	24545432989	0	167465138	4096	83	5854
1678034235	26254759987	17628747	232618023	1360340	305	8707746	12459888	0	173485692	33	227	24964278201	0	169114510	4096	83	5909
1678034237	26698412967	17923273	234233475	1373758	307	8760452	12512028	0	173536900	33	224	25395745893	0	170689214	4096	84	5964
1678034239	27152818075	18224846	235898530	1387409	309	8808960	12560272	0	173584004	33	225	25809257914	0	172285774	4096	84	6016
1678034241	27587211837	18513136	237474958	1400518	311	8869496	12620536	0	173641860	33	226	26225139671	0	173830478	4096	85	6067
1678034243	27990722972	18781011	238946757	1412714	313	8931110	12680636	0	173701080	33	226	26603802114	0	175242231	4096	85	6114
1678034245	28436197221	19076676	240527515	1425774	315	8965657	12713252	0	173733368	33	226	27029133084	0	176841809	4096	86	6167
1678034247	28884038347	19373928	242023665	1439007	317	9019643	12765964	0	173783652	33	227	27451050435	0	178455746	4096	87	6223
1678034249	29360765728	19690082	243455012	1452638	319	9057904	12803992	0	173820528	33	227	27901966582	0	180105762	4096	87	6278
1678034251	29787169255	19972957	244729214	1464757	321	9100462	12846280	0	173863380	33	227	28316086467	0	181561768	4096	88	6328
1678034253	30259099963	20286132	246249818	1479390	323	9133501	12878032	0	173894836	33	227	28759616327	0	183215961	4096	88	6384
1678034255	30731285263	20599322	247668129	1493093	325	9167695	12912120	0	173928444	33	227	29201754762	0	184845238	4096	89	6439
1678034257	31221558653	20924550	249163075	1507388	327	9235721	12980044	0	173995408	33	227	29675929262	0	186484977	4096	89	6494
1678034259	31646955496	21206671	250436393	1519600	329	9292286	13036544	0	174051544	33	227	30076315728	0	187937615	4096	90	6544
